tweet_id,timestamp,text,name,numerator,denominator,dog_stage,rating_ratio,dog_breed50,dog_breed60,dog_breed70,dog_breed80,dog_breed90,favorite_count,retweet_count
694183373896572928,2016-02-01 15:39:48+00:00,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 ,Lola,9.0,10.0,None,0.9,None,None,None,None,None,3018.0,953.0
694001791655137281,2016-02-01 03:38:15+00:00,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 ,Chester,11.0,10.0,None,1.1,pembroke,pembroke,pembroke,None,None,3481.0,1052.0
693993230313091072,2016-02-01 03:04:14+00:00,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) ,None,12.0,10.0,None,1.2,,,,,,1914.0,414.0
693942351086120961,2016-01-31 23:42:03+00:00,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior ,Kobe,10.0,10.0,None,1.0,groenendael,None,None,None,None,1777.0,376.0
693647888581312512,2016-01-31 04:11:58+00:00,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 ,None,7.0,10.0,None,0.7,None,None,None,None,None,2758.0,605.0
693644216740769793,2016-01-31 03:57:23+00:00,BREAKING PUPDATE: I've just been notified that (if in U.S.) this dog appears to be operating the vehicle. Upgraded to 10/10. Skilled af,None,10.0,10.0,None,1.0,,,,,,1373.0,126.0
693642232151285760,2016-01-31 03:49:30+00:00,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly ,Freddery,9.0,10.0,None,0.9,None,None,None,None,None,2598.0,418.0
693629975228977152,2016-01-31 03:00:47+00:00,This pupper is afraid of its own feet. 12/10 would comfort ,None,12.0,10.0,None,1.2,pug,pug,pug,pug,None,2505.0,812.0
693622659251335168,2016-01-31 02:31:43+00:00,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 ,None,10.0,10.0,None,1.0,None,None,None,None,None,1575.0,378.0
693590843962331137,2016-01-31 00:25:18+00:00,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper ,Phil,3.0,10.0,None,0.3,None,None,None,None,None,5176.0,2012.0
693582294167244802,2016-01-30 23:51:19+00:00,"Personally I'd give him an 11/10. Not sure why you think you're qualified to rate such a stellar pup.
@CommonWhiteGirI",None,11.0,10.0,None,1.1,,,,,,1688.0,259.0
693486665285931008,2016-01-30 17:31:20+00:00,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) ,Lincoln,11.0,10.0,None,1.1,None,None,None,None,None,1822.0,651.0
693280720173801472,2016-01-30 03:52:58+00:00,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 ,Sadie,10.0,10.0,None,1.0,None,None,None,None,None,3443.0,1267.0
693267061318012928,2016-01-30 02:58:42+00:00,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) ,Oscar,12.0,10.0,None,1.2,,,,,,2443.0,833.0
693262851218264065,2016-01-30 02:41:58+00:00,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 ,None,11.0,10.0,None,1.1,golden retriever,golden retriever,golden retriever,golden retriever,golden retriever,2279.0,511.0
693231807727280129,2016-01-30 00:38:37+00:00,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh ",Bodie,9.0,10.0,None,0.9,vizsla,vizsla,vizsla,vizsla,None,2936.0,752.0
693155686491000832,2016-01-29 19:36:08+00:00,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker ,Dunkin,12.0,10.0,None,1.2,shih-tzu,shih-tzu,None,None,None,8062.0,3282.0
693109034023534592,2016-01-29 16:30:45+00:00,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) ",None,11.0,10.0,None,1.1,cocker spaniel,cocker spaniel,cocker spaniel,None,None,1760.0,638.0
693095443459342336,2016-01-29 15:36:45+00:00,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper ,Milo,10.0,10.0,None,1.0,None,None,None,None,None,1908.0,478.0
692919143163629568,2016-01-29 03:56:12+00:00,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 ,None,9.0,10.0,None,0.9,saint bernard,saint bernard,None,None,None,2727.0,770.0
692905862751522816,2016-01-29 03:03:25+00:00,This is Wally. He's being abducted by aliens. 10/10 poor pupper ,Wally,10.0,10.0,None,1.0,None,None,None,None,None,2489.0,894.0
692901601640583168,2016-01-29 02:46:29+00:00,"""Fuck the system"" 10/10 ",None,10.0,10.0,None,1.0,None,None,None,None,None,1813.0,616.0
692894228850999298,2016-01-29 02:17:12+00:00,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy ,Tupawc,10.0,10.0,None,1.0,german short-haired pointer,german short-haired pointer,german short-haired pointer,german short-haired pointer,None,2327.0,824.0
692828166163931137,2016-01-28 21:54:41+00:00,This pupper just descended from heaven. 12/10 can probably fly ,None,12.0,10.0,None,1.2,samoyed,samoyed,samoyed,samoyed,samoyed,2941.0,902.0
692752401762250755,2016-01-28 16:53:37+00:00,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 ",None,13.0,10.0,None,1.3,None,None,None,None,None,6990.0,3729.0
692568918515392513,2016-01-28 04:44:32+00:00,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug ,Chester,12.0,10.0,None,1.2,golden retriever,golden retriever,None,None,None,4455.0,1576.0
692535307825213440,2016-01-28 02:30:58+00:00,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat ,Amber,10.0,10.0,None,1.0,None,None,None,None,None,3257.0,1396.0
692530551048294401,2016-01-28 02:12:04+00:00,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 ,Cody,10.0,10.0,None,1.0,None,None,None,None,None,1879.0,422.0
692423280028966913,2016-01-27 19:05:49+00:00,PUPDATE: just noticed this dog has some extra legs. Very advanced. Revolutionary af. Upgraded to a 9/10,None,9.0,10.0,None,0.9,,,,,,1515.0,233.0
692187005137076224,2016-01-27 03:26:56+00:00,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug ,None,12.0,10.0,None,1.2,siberian husky,siberian husky,siberian husky,siberian husky,None,2589.0,839.0
692158366030913536,2016-01-27 01:33:08+00:00,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup ,Edgar,10.0,10.0,None,1.0,pug,pug,pug,pug,pug,2190.0,806.0
692142790915014657,2016-01-27 00:31:15+00:00,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy ,None,13.0,10.0,None,1.3,toy poodle,toy poodle,None,None,None,1682.0,402.0
692041934689402880,2016-01-26 17:50:29+00:00,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) ,Teddy,13.0,10.0,None,1.3,,,,,,3483.0,1298.0
692017291282812928,2016-01-26 16:12:33+00:00,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 ,Kingsley,9.0,10.0,None,0.9,None,None,None,None,None,2939.0,983.0
691820333922455552,2016-01-26 03:09:55+00:00,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet ,Brockly,8.0,10.0,None,0.8,None,None,None,None,None,4048.0,1702.0
691793053716221953,2016-01-26 01:21:31+00:00,We usually don't rate penguins but this one is in need of a confidence boost after that slide. 10/10 ,None,10.0,10.0,None,1.0,,,,,,8330.0,4330.0
691756958957883396,2016-01-25 22:58:05+00:00,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 ",None,10.0,10.0,None,1.0,None,None,None,None,None,2938.0,1034.0
691675652215414786,2016-01-25 17:35:00+00:00,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both ,Richie,10.0,10.0,None,1.0,None,None,None,None,None,1994.0,522.0
691483041324204033,2016-01-25 04:49:38+00:00,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup ,None,5.0,10.0,None,0.5,bloodhound,bloodhound,bloodhound,bloodhound,None,2437.0,576.0
691459709405118465,2016-01-25 03:16:56+00:00,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle ,Leo,12.0,10.0,None,1.2,shetland sheepdog,None,None,None,None,4139.0,1169.0
691444869282295808,2016-01-25 02:17:57+00:00,This is Bailey. She likes flowers. 12/10 ,Bailey,12.0,10.0,None,1.2,bernese mountain dog,bernese mountain dog,bernese mountain dog,None,None,2712.0,869.0
691321916024623104,2016-01-24 18:09:23+00:00,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet ,Molly,11.0,10.0,None,1.1,rottweiler,None,None,None,None,2632.0,673.0
691096613310316544,2016-01-24 03:14:07+00:00,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both ,None,11.0,10.0,None,1.1,None,None,None,None,None,3029.0,901.0
691090071332753408,2016-01-24 02:48:07+00:00,Happy Saturday here's a dog in a mailbox. 12/10 ,None,12.0,10.0,None,1.2,None,None,None,None,None,1755.0,342.0
690989312272396288,2016-01-23 20:07:44+00:00,We've got a doggy down. Requesting backup. 12/10 for both. Please enjoy  ,None,12.0,10.0,None,1.2,,,,,,6037.0,2947.0
690959652130045952,2016-01-23 18:09:53+00:00,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers ,None,11.0,10.0,None,1.1,golden retriever,golden retriever,golden retriever,golden retriever,None,3677.0,1281.0
690938899477221376,2016-01-23 16:47:25+00:00,"She thought the sunset was pretty, but I thought she was prettier. 10/10 ",None,10.0,10.0,None,1.0,None,None,None,None,None,4219.0,2027.0
690932576555528194,2016-01-23 16:22:17+00:00,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 ,Buddy,12.0,10.0,None,1.2,None,None,None,None,None,3373.0,1051.0
690735892932222976,2016-01-23 03:20:44+00:00,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots ,Peaches,13.0,10.0,None,1.3,golden retriever,golden retriever,golden retriever,golden retriever,None,3873.0,1300.0
690728923253055490,2016-01-23 02:53:03+00:00,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 ,Vinscent,8.0,10.0,None,0.8,None,None,None,None,None,2229.0,528.0
690690673629138944,2016-01-23 00:21:03+00:00,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose ,Cedrick,10.0,10.0,None,1.0,None,None,None,None,None,2380.0,829.0
690649993829576704,2016-01-22 21:39:24+00:00,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af ,Hazel,11.0,10.0,None,1.1,None,None,None,None,None,1338.0,287.0
690607260360429569,2016-01-22 18:49:36+00:00,12/10 @LightningHoltt,None,12.0,10.0,None,1.2,,,,,,297.0,17.0
690597161306841088,2016-01-22 18:09:28+00:00,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica ,Lolo,11.0,10.0,None,1.1,None,None,None,None,None,2009.0,624.0
690400367696297985,2016-01-22 05:07:29+00:00,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend ",Eriq,10.0,10.0,None,1.0,None,None,None,None,None,1923.0,464.0
690374419777196032,2016-01-22 03:24:22+00:00,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 ,Phred,11.0,10.0,None,1.1,None,None,None,None,None,3333.0,868.0
690360449368465409,2016-01-22 02:28:52+00:00,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 ,None,9.0,10.0,None,0.9,pug,pug,None,None,None,2715.0,910.0
690348396616552449,2016-01-22 01:40:58+00:00,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) ,Oddie,12.0,10.0,None,1.2,,,,,,1545.0,529.0
690248561355657216,2016-01-21 19:04:15+00:00,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog ,Maxwell,11.0,10.0,None,1.1,None,None,None,None,None,1719.0,427.0
690021994562220032,2016-01-21 04:03:58+00:00,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 ",Geoff,10.0,10.0,None,1.0,None,None,None,None,None,2862.0,1053.0
690015576308211712,2016-01-21 03:38:27+00:00,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho ,None,12.0,10.0,None,1.2,malamute,malamute,malamute,malamute,malamute,2569.0,755.0
690005060500217858,2016-01-21 02:56:40+00:00,"""I'm the only one that ever does anything in this household"" 10/10 ",None,10.0,10.0,None,1.0,None,None,None,None,None,3749.0,1733.0
689999384604450816,2016-01-21 02:34:07+00:00,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy ,Covach,10.0,10.0,None,1.0,None,None,None,None,None,1462.0,381.0
689993469801164801,2016-01-21 02:10:37+00:00,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) ,None,12.0,10.0,None,1.2,,,,,,1493.0,464.0
689977555533848577,2016-01-21 01:07:23+00:00,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy ,None,12.0,10.0,None,1.2,None,None,None,None,None,1402.0,459.0
689905486972461056,2016-01-20 20:21:00+00:00,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick ",Gizmo,11.0,10.0,None,1.1,pomeranian,pomeranian,pomeranian,pomeranian,pomeranian,2496.0,709.0
689877686181715968,2016-01-20 18:30:32+00:00,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working ,Durg,9.0,10.0,None,0.9,None,None,None,None,None,3103.0,1205.0
689835978131935233,2016-01-20 15:44:48+00:00,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 ,Fynn,11.0,10.0,None,1.1,collie,collie,None,None,None,2210.0,762.0
689661964914655233,2016-01-20 04:13:20+00:00,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well ,Luca,12.0,10.0,None,1.2,None,None,None,None,None,3286.0,947.0
689659372465688576,2016-01-20 04:03:02+00:00,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky ,Ricky,8.0,10.0,None,0.8,None,None,None,None,None,10618.0,3986.0
689623661272240129,2016-01-20 01:41:08+00:00,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper ,Lucy,10.0,10.0,None,1.0,None,None,None,None,None,2280.0,655.0
689599056876867584,2016-01-20 00:03:21+00:00,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation ,None,11.0,10.0,None,1.1,None,None,None,None,None,11926.0,5675.0
689557536375177216,2016-01-19 21:18:22+00:00,Downright majestic af 12/10 ,None,12.0,10.0,None,1.2,None,None,None,None,None,2102.0,468.0
689517482558820352,2016-01-19 18:39:13+00:00,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup ,Carl,12.0,10.0,None,1.2,pembroke,pembroke,pembroke,None,None,3481.0,1470.0
689289219123089408,2016-01-19 03:32:10+00:00,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy ,None,13.0,10.0,None,1.3,None,None,None,None,None,2308.0,966.0
689283819090870273,2016-01-19 03:10:43+00:00,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff ,Chipson,9.0,10.0,None,0.9,None,None,None,None,None,3357.0,1134.0
689280876073582592,2016-01-19 02:59:01+00:00,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 ,Herald,10.0,10.0,None,1.0,chihuahua,chihuahua,None,None,None,2031.0,728.0
689275259254616065,2016-01-19 02:36:42+00:00,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad ,Lucky,10.0,10.0,None,1.0,None,None,None,None,None,1177.0,247.0
689255633275777024,2016-01-19 01:18:43+00:00,This is Ferg. He swallowed a chainsaw. 1 like = 1 prayer 10/10 remain calm Ferg (vid by @calebturer) ,Ferg,10.0,10.0,None,1.0,,,,,,2619.0,1109.0
689154315265683456,2016-01-18 18:36:07+00:00,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath ,None,9.0,10.0,None,0.9,cocker spaniel,cocker spaniel,cocker spaniel,cocker spaniel,None,3143.0,1022.0
689143371370250240,2016-01-18 17:52:38+00:00,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper ,Trip,10.0,10.0,None,1.0,None,None,None,None,None,2058.0,522.0
688916208532455424,2016-01-18 02:49:58+00:00,This pupper just wants to say hello. 11/10 would knock down fence for ,None,11.0,10.0,None,1.1,None,None,None,None,None,2790.0,896.0
688908934925697024,2016-01-18 02:21:04+00:00,Meet Clarence. He does parkour. 8/10 very talented dog ,Clarence,8.0,10.0,None,0.8,None,None,None,None,None,2166.0,790.0
688898160958271489,2016-01-18 01:38:15+00:00,When you have a ton of work to do but then remember you have tomorrow off. 10/10 ,None,10.0,10.0,None,1.0,ibizan hound,ibizan hound,ibizan hound,ibizan hound,None,2152.0,797.0
688894073864884227,2016-01-18 01:22:00+00:00,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable ,Hamrick,7.0,10.0,None,0.7,None,None,None,None,None,2291.0,710.0
688828561667567616,2016-01-17 21:01:41+00:00,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 ,Brad,9.0,10.0,None,0.9,cardigan,cardigan,None,None,None,1412.0,381.0
688804835492233216,2016-01-17 19:27:24+00:00,When you stumble but recover quickly cause your crush is watching. 12/10 ,None,12.0,10.0,None,1.2,None,None,None,None,None,985.0,195.0
